Object Unique ID,Level,File name,File use,Type of Resource,Language,Title,Title,Subtitle,Translation,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Begin date,Begin date,Date:creation,Date:creation,End date,End date,File name 2,File use 2,Identifier:filename,Identifier:filename,Note:local attribution,Note:note,Note:note,Note:note,Note:note,Note:publication,Note:publication,Note:series,Note:series,Subject:topic
http://library.ucsd.edu/ark:/20775/bb71683887,Object,20775-bb71683887-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,The Guardian,Daily Guardian,Guardian,,,,,,,,,,,,,11/17/1972,,17-Nov-72,,11/17/1972,,20775-bb71683887-0-2.tgz,document-source,VOLUME17_ISSUE16_FRIDAYNOVEMBER17_1972.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 17, Issue 16",,
http://library.ucsd.edu/ark:/20775/bb9864784b,Object,20775-bb9864784b-0-1.pdf,document-service,text,,UCSD Guardian,UCSD Guardian,,,Triton Times,Guardian,Daily Guardian,The Guardian,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,5/11/2009,5/11/2009,11-May-09,11-May-09,5/11/2009,5/11/2009,,,05_11_09.pdf,05_11_09.pdf,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)","La Jolla, CA","La Jolla, CA",,,
http://library.ucsd.edu/ark:/20775/bb3755393b,Object,20775-bb3755393b-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,Daily Guardian,The Guardian,Guardian,,,,,,,,,,,,,6/3/1975,,3-Jun-75,,6/3/1975,,20775-bb3755393b-0-2.tgz,document-source,VOLUME25_ISSUE28_TUESDAYJUNE3_1975.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 25, Issue 28",,
http://library.ucsd.edu/ark:/20775/bb6178619s,Object,20775-bb6178619s-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Daily Guardian,Triton Times,Guardian,,,,,,,,,,,,,5/31/1983,,31-May-83,,5/31/1983,,20775-bb6178619s-0-2.tgz,document-source,VOLUME49_ISSUE17_TUESDAYMAY31_1983.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 49, Issue 17",,
http://library.ucsd.edu/ark:/20775/bb3038662s,Object,20775-bb3038662s-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,Guardian,The Guardian,,,,,,,,,,,,,2/16/2006,,16-Feb-06,,2/16/2006,,20775-bb3038662s-0-2.tgz,document-source,THURSDAYFEBRUARY16_2006.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 117, Issue 12",,
http://library.ucsd.edu/ark:/20775/bb3755392t,Object,20775-bb3755392t-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Guardian,The Guardian,Triton Times,,,,,,,,,,,,,4/1/2000,,1-Apr-00,,4/1/2000,,20775-bb3755392t-0-2.tgz,document-source,VOLUME100_ISSUE1_MONDAYAPRIL1_2000.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 100, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb8465330s,Object,20775-bb8465330s-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,11/18/1993,,18-Nov-93,,11/18/1993,,20775-bb8465330s-0-2.tgz,document-source,VOLUME80_ISSUE17_THURSDAYNOVEMBER18_1993.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 80, Issue 17",,
http://library.ucsd.edu/ark:/20775/bb32775713,Object,20775-bb32775713-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,The Guardian,Daily Guardian,Guardian,,,,,,,,,,,,,10/17/1994,,17-Oct-94,,10/17/1994,,20775-bb32775713-0-2.tgz,document-source,VOLUME83_ISSUE8_MONDAYOCTOBER17_1994.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 83, Issue 8",,
http://library.ucsd.edu/ark:/20775/bb47110337,Object,20775-bb47110337-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,The Guardian,Daily Guardian,Guardian,,,,,,,,,,,,,3/1/1984,,1-Mar-84,,3/1/1984,,20775-bb47110337-0-2.tgz,document-source,VOLUME51_ISSUE16_THURSDAYMARCH1_1984.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 51, Issue 16",,
http://library.ucsd.edu/ark:/20775/bb84311984,Object,20775-bb84311984-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Triton Times,The Guardian,Daily Guardian,,,,,,,,,,,,,4/27/2000,,27-Apr-00,,4/27/2000,,20775-bb84311984-0-2.tgz,document-source,VOLUME100_ISSUE8_THURSDAYAPRIL27_2000.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 100, Issue 8",,
http://library.ucsd.edu/ark:/20775/bb8499464j,Object,20775-bb8499464j-0-1.pdf,document-service,text,,Guardian,,,,Triton Times,UCSD Guardian,The Guardian,Daily Guardian,,,,,,,,,,,,,4/11/1979,,11-Apr-79,,4/11/1979,,20775-bb8499464j-0-2.tgz,document-source,VOLUME37_ISSUE5_WEDNESDAYAPRIL11_1979.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 37, Issue 5",,
http://library.ucsd.edu/ark:/20775/bb0956731c,Object,20775-bb0956731c-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Daily Guardian,The Guardian,Triton Times,,,,,,,,,,,,,9/22/1986,,22-Sep-86,,9/22/1986,,,,VOLUME58_ISSUE1_MONDAYSEPTEMBER22_1986.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 58, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb9523485j,Object,20775-bb9523485j-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,4/16/2009,,16-Apr-09,,4/16/2009,,,,04_16_09.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,,,
http://library.ucsd.edu/ark:/20775/bb5257109x,Object,20775-bb5257109x-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Daily Guardian,Guardian,Triton Times,,,,,,,,,,,,,1/14/1982,,14-Jan-82,,1/14/1982,,20775-bb5257109x-0-2.tgz,document-source,VOLUME45_ISSUE4_THURSDAYJANUARY14_1982.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 45, Issue 4",,
http://library.ucsd.edu/ark:/20775/bb8021636p,Object,20775-bb8021636p-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Daily Guardian,The Guardian,Guardian,,,,,,,,,,,,,9/24/1990,,24-Sep-90,,9/24/1990,,20775-bb8021636p-0-2.tgz,document-source,VOLUME71_ISSUE1_MONDAYSEPTEMBER24_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 71, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb61444909,Object,20775-bb61444909-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,The Guardian,Guardian,,,,,,,,,,,,,11/1/1982,,1-Nov-82,,11/1/1982,,20775-bb61444909-0-2.tgz,document-source,VOLUME47_ISSUE12_MONDAYNOVEMBER1_1982.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 47, Issue 12",,
http://library.ucsd.edu/ark:/20775/bb4540542g,Object,20775-bb4540542g-0-1.pdf,document-service,text,,UCSD Guardian,,,,UCSD Guardian,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,3/12/2012,,12-Mar-12,,3/12/2012,,,,2012-03-12.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 45, Issue 39",,
http://library.ucsd.edu/ark:/20775/bb0956730v,Object,20775-bb0956730v-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,The Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,11/17/1975,,17-Nov-75,,11/17/1975,,20775-bb0956730v-0-2.tgz,document-source,VOLUME26_ISSUE25_MONDAYNOVEMBER17_1975.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 26, Issue 25",,
http://library.ucsd.edu/ark:/20775/bb4369727s,Object,20775-bb4369727s-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,Guardian,UCSD Guardian,The Guardian,,,,,,,,,,,,,1/11/1972,,11-Jan-72,,1/11/1972,,20775-bb4369727s-0-2.tgz,document-source,VOLUME15_ISSUE3_JANUARY11_1972.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 15, Issue 3",,
http://library.ucsd.edu/ark:/20775/bb5188976j,Object,20775-bb5188976j-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,1/3/2011,,3-Jan-11,,1/3/2011,,,,01_03_11.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 43, Issue 21",,
http://library.ucsd.edu/ark:/20775/bb8874893t,Object,20775-bb8874893t-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Triton Times,The Guardian,Daily Guardian,,,,,,,,,,,,,2/3/1992,,3-Feb-92,,2/3/1992,,20775-bb8874893t-0-2.tgz,document-source,VOLUME75_ISSUE9_MONDAYFEBRUARY3_1992.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 75, Issue 9",,
http://library.ucsd.edu/ark:/20775/bb55984055,Object,20775-bb55984055-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,The Guardian,Guardian,Triton Times,,,,,,,,,,,,,4/22/1991,,22-Apr-91,,4/22/1991,,20775-bb55984055-0-2.tgz,document-source,VOLUME73_ISSUE7_MONDAYAPRIL22_1991.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 73, Issue 7",,
http://library.ucsd.edu/ark:/20775/bb7168387q,Object,20775-bb7168387q-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,The Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,1/15/1987,,15-Jan-87,,1/15/1987,,,,VOLUME58_ISSUE24_THURSDAYJANUARY15_1987.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 58, Issue 24",,
http://library.ucsd.edu/ark:/20775/bb07860766,Object,20775-bb07860766-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,The Guardian,Triton Times,Guardian,,,,,,,,,,,,,9/29/1997,,29-Sep-97,,9/29/1997,,20775-bb07860766-0-2.tgz,document-source,VOLUME92_ISSUE2_MONDAYSEPTEMBER29_1997.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 92, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb5666673s,Object,20775-bb5666673s-0-1.pdf,document-service,text,,Triton Times,,,,Guardian,UCSD Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,2/6/1970,,6-Feb-70,,2/6/1970,,20775-bb5666673s-0-2.tgz,document-source,VOLUME9_ISSUE5_FEBRUARY6_1970.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 9, Issue 5",,
http://library.ucsd.edu/ark:/20775/bb0786077q,Object,20775-bb0786077q-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,The Guardian,Daily Guardian,Guardian,,,,,,,,,,,,,12/9/1999,,9-Dec-99,,12/9/1999,,20775-bb0786077q-0-2.tgz,document-source,VOLUME98_ISSUE20_THURSDAYDECEMBER9_1999.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 98, Issue 20",,
http://library.ucsd.edu/ark:/20775/bb6144492b,Object,20775-bb6144492b-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Triton Times,Daily Guardian,The Guardian,,,,,,,,,,,,,1/31/1985,,31-Jan-85,,1/31/1985,,20775-bb6144492b-0-2.tgz,document-source,VOLUME54_ISSUE8_THURSDAYJANUARY31_1985.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 54, Issue 8",,
http://library.ucsd.edu/ark:/20775/bb0683817t,Object,20775-bb0683817t-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,1/24/2011,,24-Jan-11,,1/24/2011,,,,01_24_11.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 43, Issue 27",,
http://library.ucsd.edu/ark:/20775/bb2287925m,Object,20775-bb2287925m-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,11/4/2010,,4-Nov-10,,11/4/2010,,,,11_04_10.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 43, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb97627578,Object,2014-11-13.pdf,document-service,text,eng - English,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,11/13/2014,,13-Nov-14,,11/13/2014,,,,2014-11-13.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 -November 26, 1980); The Guardian (January 5, 1981 -June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 48, Issue 13",,Newspaper
http://library.ucsd.edu/ark:/20775/bb0376521p,Object,20775-bb0376521p-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Guardian,The Guardian,Triton Times,,,,,,,,,,,,,10/13/1997,,13-Oct-97,,10/13/1997,,20775-bb0376521p-0-2.tgz,document-source,VOLUME92_ISSUE6_MONDAYOCTOBER13_1997.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 92, Issue 6",,
http://library.ucsd.edu/ark:/20775/bb4711030p,Object,20775-bb4711030p-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Triton Times,Daily Guardian,Guardian,,,,,,,,,,,,,5/15/2000,,15-May-00,,5/15/2000,,20775-bb4711030p-0-2.tgz,document-source,VOLUME100_ISSUE13_MONDAYMAY15_2000.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 100, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb3277572m,Object,20775-bb3277572m-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,The Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,5/31/1988,,31-May-88,,5/31/1988,,20775-bb3277572m-0-2.tgz,document-source,VOLUME64_ISSUE17_TUESDAYMAY31_1988.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 64, Issue 17",,
